pretty_formula,e_above_hull,energy_per_atom,formation_energy_per_atom
Sc2NiIr,0,-7.62453158,-0.795706665
Ti2NiIr,0,-8.24354746,-0.633758548
Sn7Ir2Os,0,-5.892391023,-0.19106916
Sc2IrPd,0,-7.666836118,-0.98762518
Y2IrPd,0,-7.623246848,-0.877943515
Ti2ReIr,0,-10.02479251,-0.74930781
Y2IrRh,0,-8.127117433,-0.838217483
Sc2IrRu,0,-8.529592063,-0.826947514
Sc2ZnIr,0,-6.42189859,-0.720135481
Sr3(SnIr)4,0,-5.64506825,-0.50408712
Sr3Sn13Ir4,0,-5.076296885,-0.444528413
YSnIr,0,-7.267866692,-0.820997197
ZrSnIr,0,-7.880044037,-0.739795272
Ti2TcIr,0,-9.589381673,-0.835242058
Zr2TcIr,0,-9.767198605,-0.687861688
Ti2IrW,0,-9.909899033,-0.505472103
TiZnIr2,0,-7.415964193,-0.691562203
ZrZnIr2,0,-7.512740255,-0.625739614
K2LiSn4,0,-3.17429257,-0.293402417
K2Mg5Sn3,0,-2.438973482,-0.211919904
K18Na46Tl31,0,-1.733986814,-0.115579774
K16Tl22Pd,0,-2.05882532,-0.135067938
K4Zn2Sn21,0,-3.527092001,-0.149894324
K8Tl10Zn,0,-1.910051622,-0.129652729
LiLa2Os,0,-5.808431658,-0.052549981
Li2LaPb,0,-3.495710205,-0.375987405
LiLaSn2,0,-4.349640561,-0.630977261
Li2LaSn,0,-3.68234468,-0.489037579
Li2LaTl,0,-3.046345095,-0.263585416
LiLaTl2,0,-3.264657838,-0.367089383
La23Mg4Ni7,0,-4.907228607,-0.181163067
LaMg2Ni,0,-3.725773523,-0.241366115
La2MgNi2,0,-4.922103524,-0.309652648
LaMgNi4,0,-5.252883468,-0.306797332
La4MgNi,0,-4.693203729,-0.163711787
LaMg2Pd,0,-3.869898196,-0.535104766
LaMgPd,0,-4.567558702,-0.655945782
La23Mg4Rh7,0,-5.456401278,-0.405879446
LaMgRh,0,-5.254636871,-0.618228461
La4MgRh,0,-5.143590526,-0.351443491
La4MgRu,0,-5.323154823,-0.211116458
LaMgTl,0,-3.344078978,-0.370936186
LaMgZn2,0,-2.598139715,-0.323671148
NaLaTl2,0,-3.04646201,-0.297738834
La12Ni6Pb,0,-5.445734235,-0.299622001
LaNi4Pt,0,-6.139102678,-0.450934218
LaNi2Rh3,0,-6.789863468,-0.35968887
LaNi4Rh,0,-6.219190852,-0.31432644
LaNiSn,0,-5.541915077,-0.629129358
La(NiSn)2,0,-5.465027214,-0.559261484
La3Ni2Sn7,0,-5.172101838,-0.632802905
LaNiSn2,0,-5.338834859,-0.651896209
LaNi5Sn,0,-5.744559946,-0.335609467
LaZnNi,0,-4.383299037,-0.382703525
LaZn3Ni2,0,-3.74485236,-0.356766654
La2Pd2Pb,0,-5.632870736,-0.837657168
LaPdPb,0,-5.378462058,-0.763274044
La3Rh4Pb13,0,-4.958603614,-0.330230687
La3(Sn3Pd2)2,0,-5.409076232,-0.8221136
LaSnPd,0,-5.654808356,-0.941507941
LaTlPd,0,-4.84807261,-0.682168758
La3(ZnPd)4,0,-4.393631927,-0.696774033
La6Zn4Pd13,0,-5.250031459,-0.808611586
LaSnPt,0,-6.085269093,-1.080565092
La3(ZnPt)4,0,-4.903910035,-0.889157318
LaSn2Rh,0,-5.862409453,-0.781488163
La3Sn13Rh4,0,-5.432417921,-0.61272581
La2Sn5Rh3,0,-5.935589112,-0.734211874
LaSnRh,0,-6.326592643,-0.888496738
La(Sn2Rh)2,0,-5.761976905,-0.662050525
LaZnRh,0,-5.203183321,-0.677277623
LaSn3Ru,0,-5.790165512,-0.539679396
La3Sn13Ru4,0,-5.653915591,-0.450353886
LaZnSn,0,-4.075060019,-0.665023376
La2Zn5Sn,0,-2.993466656,-0.459803795
Li2MgPb,0,-2.539183365,-0.25534824
LiMgPb2,0,-2.914461408,-0.178854385
LiMgPd2,0,-4.091074115,-0.621688143
LiMg2Pd,0,-3.046361723,-0.471546545
LiMg2Pt,0,-3.42367523,-0.630307363
LiMg2Rh,0,-3.49747895,-0.379067155
Li2MgSn,0,-2.691058428,-0.333639001
Li2MgTl,0,-2.161345575,-0.214473571
LiMgTl2,0,-2.198003173,-0.136322393
LiMg2Zn,0,-1.729612018,-0.132244669
Li7Mg8Zn9,0,-1.738529385,-0.169948983
LiMnPd2,0,-5.721357048,-0.3632425
LiMnPt2,0,-6.279208678,-0.48398875
LiNbRh2,0,-7.12603013,-0.44224987
LiNi2Sn,0,-4.638837675,-0.268958126
LiZn2Ni,0,-2.805146365,-0.246471278
LiZnNi2,0,-3.820212125,-0.134475231
LiSc2Os,0,-6.78111344,-0.331574914
LiY2Os,0,-6.726929513,-0.211298591
LiZr2Os,0,-7.877370323,-0.321670496
LiPd2Pb,0,-4.413306688,-0.416239395
Li2PdPb,0,-3.556068555,-0.377662635
LiRh2Pb,0,-5.32646162,-0.242201093
SrLi2Pb,0,-2.7009921,-0.396749458
LiScPd2,0,-5.381600683,-0.72949861
Li2SnPd,0,-3.838185365,-0.586195144
LiSnPd2,0,-4.728299733,-0.657648139
Li3Sn11Pd4,0,-4.293238077,-0.373362388
LiTiPd2,0,-5.575958023,-0.533373952
Li2TlPd,0,-3.198102558,-0.356659759
LiTlPd2,0,-4.062364185,-0.402260014
LiZn2Pd,0,-2.866992873,-0.457931763
LiZnPd2,0,-3.968061885,-0.581552946
LiScPt2,0,-6.067051198,-0.977843745
LiSc2Pt,0,-5.894378003,-0.735577935
Li2SnPt,0,-4.126355475,-0.655812564
LiSnPt2,0,-5.105753803,-0.597996829
LiTiPt2,0,-6.299825945,-0.820136494
LiZn2Pt,0,-3.185972043,-0.558358243
LiZnPt2,0,-4.41703307,-0.593418751
LiZrPt2,0,-6.518414535,-0.876126433
Rb2LiSn4,0,-3.135442299,-0.281352675
LiSc2Rh,0,-6.032241858,-0.548397863
LiSn4Rh,0,-4.574262257,-0.35716775
LiSn5Rh3,0,-5.372113493,-0.480338636
LiSnRh2,0,-5.728142655,-0.570297826
LiTaRh2,0,-7.673210778,-0.553829013
LiTiRh2,0,-6.771711295,-0.641933989
LiVRh2,0,-6.846123335,-0.418971468
LiZn2Rh,0,-3.364237483,-0.411579755
LiZrRh2,0,-6.92359116,-0.631215203
LiSc2Ru,0,-6.326272935,-0.362591946
LiSn4Ru,0,-4.791698185,-0.254712349
LiTaRu2,0,-8.281308795,-0.202253042
LiRu2W,0,-8.410388125,-0.05531214
LiY2Ru,0,-6.292483305,-0.262709921
LiSc2Tc,0,-6.355862938,-0.12165088
LiScTl2,0,-3.497839413,-0.253442533
SrLi2Sn,0,-2.85307572,-0.475248776
LiYSn,0,-4.805729387,-0.677477972
Li2ZnSn,0,-2.583679178,-0.309136785
Li3(ZnSn2)2,0,-2.946282848,-0.245487139
Sr2LiTl,0,-2.15362918,-0.241851564
LiZr2Tc,0,-7.518087153,-0.177713795
Li2YTl,0,-3.413460705,-0.250826404
LiYTl2,0,-3.600972555,-0.323529478
MgMnPd2,0,-5.7561947,-0.473989575
MgMnPt2,0,-6.317471113,-0.598160607
NaMgPb2,0,-2.709064393,-0.122302649
Na2MgSn,0,-2.26452644,-0.204797571
NaMgTl2,0,-2.001759365,-0.088923864
MgNbRh2,0,-7.09961712,-0.491746282
MgNbRu2,0,-7.820799073,-0.253254248
MgNi2Sn,0,-4.56980489,-0.275834764
Mg3TiNi2,0,-4.300377313,-0.254997257
Y2MgNi2,0,-5.592815748,-0.372565476
YMgNi4,0,-5.590642262,-0.391306377
Y4MgNi,0,-5.749899089,-0.207408154
MgTaOs2,0,-9.160872975,-0.18601157
MgRh2Pb,0,-5.334012943,-0.325661838
Mg2TlPb,0,-2.365497253,-0.042762774
Mg2PdPt,0,-4.419999873,-0.807970633
Mg2PdRh,0,-4.574880548,-0.63780738
MgScPd2,0,-5.413999183,-0.837806533
MgSnPd2,0,-4.673216023,-0.678473851
SrMg2Pd,0,-2.975724696,-0.456411424
Y4MgPd,0,-5.81214351,-0.369395226
YMgPd,0,-5.110241778,-0.692129361
MgZnPd2,0,-3.967854878,-0.657255361
MgZrPd2,0,-5.825916208,-0.696642908
Mg2PtRh,0,-4.860076418,-0.70445056
MgScPt2,0,-6.083872795,-1.070574765
Mg4Sn6Pt5,0,-4.685266433,-0.634741832
SrMgPt,0,-3.875548164,-0.759838534
Y4MgPt,0,-6.111712267,-0.52326219
MgZrPt2,0,-6.53529369,-0.96891501
MgScRh2,0,-6.470910738,-0.807524852
MgSnRh2,0,-5.725975998,-0.644040591
MgTaRh2,0,-7.614161543,-0.5706892
MgTiRh2,0,-6.829693658,-0.775825774
MgTlRh2,0,-4.939823345,-0.268435361
YMgRh2,0,-6.381022585,-0.684590503
Y4MgRh,0,-6.19971416,-0.394568132
MgZnRh2,0,-4.825117103,-0.427324351
MgZrRh2,0,-7.014201703,-0.797735168
MgSc3Ru2,0,-6.993018875,-0.465912507
MgSc2Ru,0,-6.271899638,-0.384128071
MgSn4Ru,0,-4.69034913,-0.203969576
MgSnRu2,0,-6.174178083,-0.132568689
MgTaRu2,0,-8.35583864,-0.35269231
MgVRu2,0,-7.490631105,-0.179714673
MgRu2W,0,-8.42948271,-0.150316148
MgSc2Tc,0,-6.27699889,-0.118696255
MgSc2Tl,0,-4.349106943,-0.188621584
MgScZn2,0,-2.930583163,-0.30928617
SrMgSn,0,-2.999285876,-0.566053398
SrMgTl2,0,-2.27362836,-0.267449485
YMgTl,0,-3.826981623,-0.347339335
YMgZn,0,-3.402215287,-0.287366642
YMgZn2,0,-2.992174348,-0.337831158
MnNbRu2,0,-9.614405273,-0.158131873
Ti2MnNi,0,-8.016882853,-0.333238348
Ti2MnOs,0,-9.547743323,-0.504421647
MnV2Os,0,-9.918767415,-0.280696616
Mn2PdPt,0,-7.679195198,-0.289708808
MnSnPd2,0,-6.29390242,-0.410431674
MnZnPd2,0,-5.594574133,-0.395246041
Mn2PtRh,0,-8.219616495,-0.286533488
Ta2MnRe,0,-11.64251167,-0.313962459
ScMnRh2,0,-8.175184723,-0.623070262
MnSnRh2,0,-7.406989073,-0.436325091
Ti2MnRh,0,-8.648365135,-0.570737991
TiMnRh2,0,-8.516442608,-0.573846149
MnZnRh2,0,-6.58671986,-0.300198534
ZrMnRh2,0,-8.67693079,-0.57173568
MnSnRu2,0,-8.041819353,-0.111481384
TaMnRu2,0,-10.14908869,-0.25721378
Ti2MnRu,0,-9.058571333,-0.501107195
MnVRu2,0,-9.35976511,-0.160120103
Sc(MnSn)6,0,-6.686987328,-0.121827359
Zr(MnSn)6,0,-6.834994088,-0.099655458
TaTiMn2,0,-9.793017648,-0.275224882
Ta2MnV3,0,-10.24866134,-0.2269586
TiMn2V,0,-9.097914315,-0.272351447
Ti4Mn5V3,0,-8.952622598,-0.232236555
TiMn2W,0,-10.02794777,-0.234134772
NbNi6Mo,0,-7.148474513,-0.190733696
Nb2MoOs,0,-10.80910123,-0.232000191
Nb2MoRu,0,-10.30479333,-0.213549829
NbMoW,0,-11.35633411,-0.044631323
TaNi6Mo,0,-7.401409889,-0.22586832
Ti2NiMo,0,-8.38930013,-0.279882176
Zr9NiMo4,0,-9.142769439,-0.131473444
Ta2MoOs,0,-11.83763403,-0.389329984
Ti2MoOs,0,-9.875303635,-0.40620851
V2MoOs,0,-10.3683848,-0.304540549
Ti2MoPd,0,-8.348120403,-0.388316426
Ti2MoPt,0,-8.818586055,-0.640229388
Ta2ReMo,0,-12.09148835,-0.337165687
TiRe2Mo,0,-11.18975727,-0.277961063
V2ReMo,0,-10.64108447,-0.271221604
Ta2MoRu,0,-11.32941565,-0.366969146
V2MoRu,0,-9.836345728,-0.258359016
ScTc2Mo,0,-9.65205682,-0.173432785
Ta2TcMo,0,-11.57918269,-0.346205115
Ta2MoW,0,-12.02478372,-0.141518833
TiTc2Mo,0,-10.21491474,-0.345808702
TiMo2W,0,-10.77187276,-0.126512857
V2MoW,0,-10.59176699,-0.092961895
ZrVMo,0,-9.604735995,-0.105905788
NaSn2Pd3,0,-4.6310574,-0.484517259
NaTlPd2,0,-3.69931646,-0.188057568
Rb6Na4Tl13,0,-1.944706575,-0.113260411
Na10SrSn12,0,-3.005519079,-0.269664743
Na5TlSn3,0,-2.523692259,-0.19498584
Na6ZnSn2,0,-2.075063813,-0.167600377
Na20Zn7Sn12,0,-2.316696449,-0.181455736
Na20Zn8Sn11,0,-2.2391012,-0.174028964
NaSr2Tl,0,-1.982599305,-0.219666968
NbVNi,0,-8.494524342,-0.167578068
ScNbOs2,0,-10.15157155,-0.42959555
Ta2NbOs,0,-11.57156356,-0.310560484
Nb2TcOs,0,-10.69462057,-0.243486089
Nb2ReRu,0,-10.69999981,-0.213377778
TaNbRe2,0,-12.04814122,-0.334041529
Ta2NbRe,0,-11.80742542,-0.240403729
Nb2ReTc,0,-11.04832755,-0.291174444
TiNbRe2,0,-11.09305651,-0.368561278
Nb6RuRh,0,-9.904394924,-0.240370897
Ta2NbRh,0,-10.55508369,-0.259775145
NbZnRh2,0,-6.986385305,-0.461391501
ScNbRu2,0,-9.279142195,-0.52888127
NbSnRu2,0,-8.38794745,-0.219137004
Ta2NbRu,0,-11.03442167,-0.259276134
Nb2TcRu,0,-10.21074197,-0.245465019
Nb2RuW,0,-10.76113426,-0.145569999
NbZnRu2,0,-7.73162901,-0.246961219
ScNbTc2,0,-9.54382379,-0.252500727
NbTc2Sn,0,-8.871149658,-0.161277074
Ti3Nb3Sn2,0,-7.988629171,-0.232429864
TaNbTc2,0,-11.087191,-0.415781482
TiNbTc2,0,-10.12995329,-0.448148227
ZrNbTc2,0,-10.20352843,-0.359124715
Sc2NiOs,0,-7.91797226,-0.500158384
Y12Ni6Pb,0,-6.479451777,-0.373656285
Sc2NiPt,0,-7.012606075,-0.885530658
Ti2ReNi,0,-8.928199968,-0.423403478
Zn2NiRh,0,-4.258057408,-0.33712433
Sc2NiRu,0,-7.510969835,-0.579013496
Y2NiRu3,0,-8.104620507,-0.347137156
Sc2Ni2Sn,0,-6.253279831,-0.604890978
ScNi4Sn,0,-5.986154993,-0.408006159
ScNiSn,0,-6.015100069,-0.639876451
ScNi2Sn,0,-6.029485813,-0.552799586
Sc2TcNi,0,-7.526600933,-0.324113525
Sr(Ni2Sn)2,0,-5.005999139,-0.316133979
SrNiSn2,0,-4.357691809,-0.486233316
SrNiSn3,0,-4.327795762,-0.428749479
TiNiSn,0,-6.424697743,-0.528831461
YNiSn2,0,-5.656073688,-0.589260415
YNiSn,0,-6.102711181,-0.683425966
ZrNiSn,0,-6.7959432,-0.683278715
Ti2TcNi,0,-8.461394215,-0.477942811
Zr2TcNi,0,-8.698388375,-0.389739668
TiZnNi2,0,-5.582263365,-0.399237795
ZrZnNi4,0,-5.899649002,-0.408874838
Zr(Zn10Ni)2,0,-2.159066815,-0.1779274
Sc2OsPd,0,-7.965187495,-0.696987596
Sc2OsPt,0,-8.337428773,-0.850676184
Ta2ReOs,0,-12.1991747,-0.355492116
Ti2ReOs,0,-10.43675719,-0.572283524
V2ReOs,0,-10.77100574,-0.311782951
Zr2OsRu,0,-9.992070328,-0.594275518
ScTaOs2,0,-10.69062483,-0.533047325
Sc2ZnOs,0,-6.72821873,-0.43746666
ZrScOs2,0,-9.811907815,-0.481336118
Ta2TcOs,0,-11.73043158,-0.408094081
TaTiOs2,0,-11.04461221,-0.496552704
Ta2VOs,0,-11.33823067,-0.333855991
Ta2OsW,0,-12.27255482,-0.299930009
Ti2TcOs,0,-9.976279263,-0.633150687
V2TcOs,0,-10.2801244,-0.342246704
Zr2TcOs,0,-10.15808381,-0.489757926
V2OsW,0,-10.83889941,-0.250734391
ScPd2Pb,0,-5.760070853,-0.656196883
YPdPb,0,-5.853641866,-0.731954356
Y2Pd2Pb,0,-6.233422178,-0.830409214
ScRh2Pb,0,-6.776750045,-0.58568284
Sr3Rh4Pb13,0,-4.430759889,-0.291675056
Zr5SnPb3,0,-6.773652251,-0.341186921
Sr2TlPb,0,-2.856584008,-0.493034494
Zr5ZnPb3,0,-6.454955505,-0.326553578
Sc2PdPt,0,-7.066658738,-1.089197298
Sn2(PdPt)3,0,-5.681907359,-0.464765358
Ti2RePd,0,-8.837372868,-0.482190355
Zn2PdRh,0,-4.281540258,-0.510221158
Sc2PdRu,0,-7.567640385,-0.785298024
Y2PdRu,0,-7.469436423,-0.621001666
ScSnPd,0,-6.024605127,-0.848866812
ScSnPd2,0,-6.054544465,-0.877086194
Sc2TcPd,0,-7.596231863,-0.543358433
ScZnPd,0,-4.98435511,-0.720807002
ScZnPd2,0,-5.27534274,-0.782027124
SrSn3Pd,0,-4.351256262,-0.571901161
TiSnPd,0,-6.28085977,-0.584478791
TiSnPd2,0,-6.170397755,-0.602457485
Y13Sn31Pd40,0,-5.71103125,-0.762554579
YSnPd2,0,-6.081574348,-0.871069879
YSnPd,0,-6.156006983,-0.936207071
ZrSnPd,0,-6.69640513,-0.783225948
SrTl2Pd,0,-3.356471426,-0.455721756
Ti2TcPd,0,-8.376720388,-0.542882961
Zr2TcPd,0,-8.681384678,-0.522349948
TiZnPd2,0,-5.46328562,-0.579488005
YTlPd,0,-5.336975807,-0.664572458
YZnPd,0,-5.04996318,-0.742353475
ZrZnPd2,0,-5.687927715,-0.641531449
Ti2RePt,0,-9.30756521,-0.733830008
Zn2PtRh,0,-4.5023112,-0.51243941
Sc2RuPt,0,-7.965030205,-0.964135154
ScSnPt,0,-6.472331048,-1.005189146
Sc2TcPt,0,-8.017462003,-0.746035883
ScZnPt,0,-5.49518975,-0.940238055
ScZnPt2,0,-5.854109485,-0.923688489
Sc2ZnPt,0,-5.833535093,-0.833521481
SrSnPt,0,-4.778675237,-0.861278112
Sr6Sn12Pt11,0,-5.098502793,-0.793203572
TiSnPt,0,-6.81681121,-0.829026644
YSnPt,0,-6.587381401,-1.076177903
YSnPt2,0,-6.659614549,-1.0120047
Zn3(SnPt)2,0,-3.873983224,-0.452421344
ZrSnPt,0,-7.226989143,-1.022406375
SrTl2Pt,0,-3.58338829,-0.46408593
Ti2TcPt,0,-8.794202568,-0.741812451
Ti2ReRh,0,-9.558269205,-0.659490075
Ta2ReRu,0,-11.73163599,-0.373810948
V2ReRu,0,-10.26363082,-0.290265571
ScReTc2,0,-10.0784619,-0.204459332
Ta2ReTc,0,-12.08713122,-0.458775109
TaTiRe2,0,-11.61143002,-0.45133328
Ta2VRe,0,-11.56947048,-0.259077182
Ta2ReW,0,-12.55277396,-0.274130532
TiReTc2,0,-10.53391007,-0.269425501
V2ReTc,0,-10.60317883,-0.359282512
TiVRe2,0,-10.86470344,-0.3968366
TiRe2W,0,-11.77937072,-0.343253745
Ti2ZnRe,0,-7.687474893,-0.309740209
V2ReW,0,-11.13339595,-0.239212314
Zr2VRe3,0,-10.96476676,-0.379226575
Sc2RuRh,0,-8.137123253,-0.811184274
ScSnRh2,0,-7.141382653,-0.876731146
ScTlRh2,0,-6.437203795,-0.583099711
ScZnRh2,0,-6.34973459,-0.769225739
Sr3Sn13Rh4,0,-4.847720132,-0.517316116
TaSnRh,0,-8.186404597,-0.445755515
TiSnRh2,0,-7.31625344,-0.661119935
YSnRh2,0,-7.070325078,-0.772627374
Y2Sn5Rh3,0,-6.223525925,-0.718248989
YSnRh,0,-6.851519702,-0.906924301
ZnSnRh2,0,-5.483551275,-0.484492902
ZrSnRh,0,-7.411649248,-0.773674576
ZrSnRh2,0,-7.562102263,-0.744370106
TaZnRh2,0,-7.500087833,-0.539492524
Ti2TcRh,0,-9.112446193,-0.735012148
Zr2TcRh,0,-9.336882505,-0.634251158
TiZnRh2,0,-6.745157008,-0.774166158
VZnRh2,0,-6.676351925,-0.407986514
YZnRh,0,-5.750263464,-0.717858269
ZrZnRh2,0,-6.90375831,-0.770168809
ScSnRu2,0,-7.728438693,-0.504113199
ScTaRu2,0,-9.80944824,-0.62358581
ScTiRu2,0,-8.848563245,-0.652305274
ScVRu2,0,-8.947778568,-0.454146035
Sc2ZnRu,0,-6.294073585,-0.489179052
ZrScRu2,0,-9.01445407,-0.655597448
TaSnRu2,0,-8.866801338,-0.262389386
TiSnRu2,0,-8.195016225,-0.580208733
VSnRu2,0,-8.12024791,-0.208065856
Y(Sn3Ru2)2,0,-6.470918855,-0.322811659
ZrSnRu2,0,-8.359018998,-0.581612854
TaTiRu2,0,-10.12830123,-0.551956799
Ta2VRu,0,-10.79355086,-0.275033714
Ta2RuW,0,-11.76668286,-0.279915584
YTaRu2,0,-9.55759026,-0.338681633
TaZnRu2,0,-8.26237792,-0.342108624
Ti2TcRu,0,-9.499783208,-0.64251217
V2TcRu,0,-9.76692047,-0.314900309
Zr2TcRu,0,-9.715453845,-0.532985504
VZnRu2,0,-7.44220716,-0.214167761
Zr2V3Ru,0,-9.194410633,-0.255865083
ZnRu2W,0,-8.315294298,-0.119004769
Y(Zn10Ru)2,0,-2.380285373,-0.185649467
Y2ZnRu,0,-6.225481743,-0.354494815
ScTaTc2,0,-10.05262038,-0.325695813
Sc2TlTc,0,-6.530560525,-0.181539691
ScTc2W,0,-10.22913813,-0.22619333
Sc2ZnTc,0,-6.370200093,-0.294774491
Sc2TlZn,0,-4.379583925,-0.3019756
SrZnSn,0,-2.844777682,-0.522047915
Sr(ZnSn)2,0,-2.803683031,-0.353600317
Y(VSn)6,0,-6.763304177,-0.22149476
YZnSn,0,-4.514377061,-0.597840921
Zr5ZnSn3,0,-6.809689207,-0.583174878
TaTiTc2,0,-10.64628045,-0.528873884
ZrTaTc2,0,-10.72245341,-0.44244819
TiVTc2,0,-9.875130375,-0.449953707
TiTc2W,0,-10.79613091,-0.402704114
ZrTc2W,0,-10.81810759,-0.262082138
ZrVW,0,-10.27965067,-0.081726105
